Id,PostId,Text,CreationDate,UserId
444,1158,"What goes on in their mind is up to them.  I'm merely drawing a conclusion based on what the director shows us throughout the series, is that Dexter transforms from this emotionless being to something with feelings, the biggest moment of this is the first sign of affection he shows to Brian, his brother when he kidnaps Deb and says ""I'm....fond...of....her"", in reference to Deb.",2012-12-21 11:00:59.540,151
445,248,Ehhhh i don't like it.... The book had alot of action that the movie decided to **cut out**. Why add action **AND** remove action at the same time....?,2012-02-01 16:24:20.027,1443
446,600,"According to [Wikipedia](http://en.wikipedia.org/wiki/Das_Boot) it is just an order by the head of the submarine command for them to go to La Spezia in Italy (which makes crossing Gibraltar neccessary, since they're in the atlantic ocean). But why they have to go there I don't know and I'm not sure it is given in the movie or the book (they sure didn't get told about the background of every order). But it's a long time since I have seen the movie and haven't read the book, so maybe somebody knows more.",2012-06-11 05:19:05.497,1455
447,615,It's based on the children's book. So if you google the children's book I'm sure Maurice Sendak has an explanation somewhere. WikiPedia talks about the book here http://en.wikipedia.org/wiki/Where_the_Wild_Things_Are,2012-06-16 18:23:55.390,426
450,281,"Ofcourse, but its in Norwegian: http://p3.no/filmpolitiet/2011/12/troll-karet-til-beste-filmmonster/",2012-02-11 17:36:01.463,1529
451,1307,"I learned the wrong languages so far. :-) In the article also is David Cameron mentioned with the movie ""Attack the block"". I didn't saw Cameron in the movie (but I could've missed it), what is said there about this?",2013-01-21 14:23:38.553,170
452,1505,"I don't really buy the fixation on the number 8 given in the other answer as I see no apparent reason for this number. But if we think Kelly did that on purpose, it would explain the year '88.",2013-03-17 09:53:56.573,366
453,372,"BTW - hope you don't mind tidying up the English in the title, its certainly not a criticism, your English is very good indeed - vastly better than my German.",2012-03-27 14:59:19.163,1770
455,1644,"No problem. Thanks for the edit. I translated the german question in my head word by word in english, that was probably not the best idea. :-)",2013-04-30 00:08:52.590,860
456,1450,"Well even though it is silly, it's possible that actors can ""act"" as two different people and still be in the same ""movie world.""  An example of that is in ""Jay and Silent Bob"" strike back"" where Jason Lee plays two different characters from two different movies, as well as Ben Aflec referring to himself.  I do believe you are correct though about individuals trying to hold up continuity though, as I consider Pulp Fiction and Reservoir Dogs to be separate.",2013-03-01 10:50:33.510,874
457,48,"I am going to have to watch this movie again before I can answer any questions about it, at *least* 2 more times.",2011-12-05 13:04:30.790,740
458,1021,@iandotkelly: I thought the same :-),2012-11-15 02:45:06.250,352
459,1139,"Maybe, but how could he have used the box that many times without Abe and Aaron noticing?",2012-12-18 21:16:11.973,22
460,1717,"The box is collapsible, so you can carry a box within a box - thereby duplicating them too.  Who knows how many copies of Abe, Aaron, Thomas and boxes have been made.  How many more lockups are there with secret time-machines in them?",2013-05-20 03:22:20.753,262
462,1161,"So, that is based in the reality of normal military madness. Thanks for the answer and the history-lesson.",2012-12-21 19:31:34.617,794
464,1110,"@Mnementh Absolutely.  In my opinion, one of his best.  A beautiful mix of serious and comedic.",2012-12-13 03:21:38.727,1388
465,557,"@Evik Um...I think you missed something.  You mention that we should ""listen to the non-human pace of Nicole Kidman's character.""  The casual reader might not realize you're talking about an entirely different (unmentioned) movie here.",2012-05-31 03:04:38.647,247
467,1325,"I always think ""man, this damn thing everyday for such a long time!"". I actually never thought that it could be alegorical, as it is even depicted (if I remember correctly) and the whole movie is very straight to the point. But interresting question actually.",2013-01-24 19:57:40.987,711
468,166,"Amazingly sounds like ""City"" / Cliford Simak (as comment, since this is a book)",2012-01-04 21:37:04.190,477
469,1720,"After some research this seems indeed to be an everlasting discussion. [It seems](http://www.conan.com/invboard/index.php?showtopic=1803) John Milius said he wrote it as a ""symbol of the fruitless toil of life and at first did not designate a purpose for it"". But then again, was it a real wheel that also symbolizes something or was it a symbolic wheel?",2013-05-20 02:49:32.923,956
473,1187,"Excellent question; I'd love to know what this is all about, but I'm afraid of jumping in without knowing more first.",2012-12-26 02:20:01.360,494
476,969,"So you are implying that John Doe was dishonest (he wasn't envious)? I have considered that possibility, but who knows if that's what the writer intended. If so, he is truly masterful.",2012-10-24 13:15:03.767,162
480,685,"I don't think Doe was dishonest, but you are right, it misses a little credibility (so you're also implying dishonesty). I got the feeling Doe tries to achieve perfection in this murders. In many cases there is no doubt about the sin. In the case of Envy, we have to believe him he was envious. While it is believable, it misses the perfection. I think that's because it's partly improvised. If he had more time to think it through, he would have come up with more hints to his Enviousness.",2012-07-07 01:19:41.153,89
487,1250,"Hmm, maybe this is what I did wrong then. I watched it at home, and completely hated it. Don't really see myself enjoying a 'proper' viewing either though, but to each his own I guess :P.",2013-01-07 20:51:41.013,654
488,1364,Hmm...seems they got that from the commentary.  I should see if I can try that for a source...,2013-02-04 22:33:36.467,1455
491,846,"Well, in contrast to Inception, we definitely know that Leonard is Sammy Jenkins. What could make you believe he isn't?",2012-08-31 12:26:39.210,676
494,1298,It's never explicitly stated that he is.  You assume he is but it's not bullet proof.,2013-01-19 01:00:07.467,366
495,1505,@Litso It's not a movie for everyone. I added a few details about the movie itself so that people can prepare for what they are about to see ;),2013-03-17 09:53:56.573,530
498,1182,"+1 karthik - I for one will not be buying the blu-rays and I *was* a big star wars fan. Over the years I've come to realise the movies aren't that great, they're kids movies really. It doesn't help that GL keeps messing with them, perhaps on some level he is trying to fix them, but IMO they cannot be fixed and should be left alone so at least our ""rose tinted"" memory of them isn't tainted",2012-12-25 01:40:53.847,136
499,108,"Just to be clear, if the writer intended for Doe to be dishonest, the writer is remarkable (and I go with both your theories), but if not, that's when the credibility crumbles. Anyways, what do you mean he misses perfection, assuming he was honest about the Envy murder?",2011-12-16 14:34:13.177,1050
501,164,"That's the one! Garcia, of course. Cheers.",2012-01-04 04:47:28.440,1138
503,1299,"On point 2 - this is a very deep plot inconsistency when you really start to look at it, why should the image of Neo match his physical self at all. Prior to being extracted, he has never seen his own image, so why does his projection of his image in the matrix match his physical self.  Perhaps the prior Neo's that meet the Architect are different people, and that the 'real world' is in fact just another layer of the matrix.",2013-01-19 16:48:49.383,1667
505,391,@ChristianRau - I also looked at other comments and they give different explanations...,2012-04-05 04:08:46.937,1555
506,926,"I know this might be whole new question, but if he is really so afraid of water, why then he comes to island by boot and not, for example, by helicopter? He is even standing on the deck talking to Chuck.",2012-10-06 06:05:00.337,304
